Author Name,Auth-ID,Number of Documents,Subject Area,Orc_ID,
"Kane, Mark",23067098800,7,"Chemistry
Environmental Science
Biochemistry, Genetics and Molecular Biology
",,
"Kandukuri, Vishal",57979834700,1,"Environmental Science
Earth and Planetary Sciences
",,
"Kandhasamy, Karthick",57212031232,1,"Engineering
",,
"Kanda-La, Ngianga Bakwin",57202628631,1,"Medicine
",,
"Kan, Stanley",57191770869,1,"Economics, Econometrics and Finance
Business, Management and Accounting
",,
"Kamjoo, Azadeh",55391228200,6,"Engineering
Energy
Mathematics
Environmental Science
Computer Science
",,
"Kalyan Mallavarapu, Guru",57220805125,1,"Computer Science
",,
"Kallepalli, Karthik",57361762400,1,"Computer Science
Social Sciences
Engineering
Environmental Science
",,
"Kakkar, Nirupma",57214318845,1,"Medicine
Immunology and Microbiology
",,
"Kain, Jennifer",57194619377,1,"Arts and Humanities
",,
"Kaigutha, Lisa Gakenia",57221481977,3,"Energy
Engineering
Environmental Science
Social Sciences
",,
"Kadia, Reine Suzanne Mengue",57193679626,4,"Medicine
Social Sciences
",,
"Kaborc, P.",6503908967,1,"Engineering
Chemical Engineering
",,
"Kabitsis, Nikolaos",44661355600,2,"Psychology
Medicine
",,
"Kabitsis, Nickos",57217974596,1,"Business, Management and Accounting
Social Sciences
Psychology
",,
"Jupp, Victor",6506948230,3,"Social Sciences
",,
"Jupp, Victor",57225227358,1,"Medicine
Social Sciences
Nursing
",,
"Juma Al-Mamari, Salwa",57207763494,1,"Engineering
Energy
Computer Science
",,
"Judd, P. M.",57189407327,1,"Social Sciences
",,
"Joy, Jomin",57940250100,1,"Physics and Astronomy
Computer Science
Engineering
",,
"Jowsey, Ernie",56017753600,17,"Engineering
Business, Management and Accounting
Economics, Econometrics and Finance
Environmental Science
Social Sciences
",,
"Jowett, Emily",57807722300,1,"Environmental Science
",,
"Jowett, Benjamin R.",57225236180,3,"Engineering
Computer Science
",,
"Jovanovid, Milutin",56447070900,1,"Computer Science
",,
"Jovanović, Milutin G.",7202633743,108,"Engineering
Energy
Computer Science
Mathematics
Environmental Science
Social Sciences
Immunology and Microbiology
Medicine
Decision Sciences
Physics and Astronomy
Materials Science
Biochemistry, Genetics and Molecular Biology
",,
"Jovanović, Milutin G.",56550095700,9,"Engineering
Energy
",,
"Jourdain, Sophie",57203227983,1,"Engineering
Physics and Astronomy
",,
"Jordan, James R.",56156072300,13,"Earth and Planetary Sciences
Environmental Science
Physics and Astronomy
Energy
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Chemistry
Computer Science
",,
"Jordan, Barbara M.",36900824200,4,"Chemistry
",,
"Jooste, Julius",56121717200,13,"Medicine
Health Professions
Social Sciences
Psychology
Arts and Humanities
Economics, Econometrics and Finance
",,
"Jones, Thomas W.",55902573200,27,"Medicine
Health Professions
Biochemistry, Genetics and Molecular Biology
Social Sciences
Multidisciplinary
",0000-0003-2263-5261,
"Jones, Steve",55480802300,14,"Social Sciences
Arts and Humanities
Psychology
",0000-0001-6639-4872,
"Jones, Steve",57226542575,1,"Arts and Humanities
",,
"Jones, Samantha",7405937071,22,"Social Sciences
Environmental Science
Earth and Planetary Sciences
Business, Management and Accounting
Economics, Econometrics and Finance
Agricultural and Biological Sciences
",,
"Jones, Roland M.",56164454900,3,"Chemistry
Biochemistry, Genetics and Molecular Biology
",,
"Jones, Rebecca",57197987980,1,"Medicine
Neuroscience
",,
"Jones, Oliver",57577142700,1,"Engineering
Social Sciences
Computer Science
",,
"Jones, Oliver",57203336217,1,"Engineering
",,
"Jones, Nicola",56307091000,7,"Psychology
Medicine
Neuroscience
Biochemistry, Genetics and Molecular Biology
",,
"Jones, Michael D.K.",57222300863,3,"Chemistry
Energy
Materials Science
Chemical Engineering
Engineering
",0000-0002-4229-9851,
"Jones, Matthew L.",55794091600,9,"Social Sciences
",,
"Jones, Lynne",57220792913,1,"Psychology
Social Sciences
",,
"Jones, Hannah E.",57718785900,1,"Agricultural and Biological Sciences
Nursing
",,
"Jones, Emma K.",58280081500,10,"Medicine
Biochemistry, Genetics and Molecular Biology
Neuroscience
Computer Science
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Psychology
",,
"Jones, Diane",57198727062,1,"Medicine
Nursing
",,
"Jones, Diane",55891428100,1,"Social Sciences
",,
"Jones, Diana E.",35569642400,73,"Medicine
Health Professions
Neuroscience
Social Sciences
Biochemistry, Genetics and Molecular Biology
Nursing
Psychology
Business, Management and Accounting
",0000-0002-7912-7797,
"Jones, Diana E.",58266820700,1,"Medicine
",,
"Jones, David R.",55337847800,17,"Business, Management and Accounting
Social Sciences
Environmental Science
Energy
Decision Sciences
Arts and Humanities
Economics, Econometrics and Finance
Engineering
",0000-0002-2240-2129,
"Jones, Daniel C.",55559480100,2,"Nursing
",,
"Jones, Craig",57290394900,1,"Medicine
",,
"Jones, Cassandra",57352234200,6,"Social Sciences
Psychology
Arts and Humanities
Medicine
",,
"Jones, Amanda Louise Lousie",55352598600,46,"Immunology and Microbiology
Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Environmental Science
Chemistry
Veterinary
Chemical Engineering
Multidisciplinary
",0000-0003-2170-6291,
"Jones, Alan M.",57208559281,5,"Chemical Engineering
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
",,
"Jones, A. D.",57199231973,4,"Environmental Science
Chemical Engineering
Materials Science
Energy
",,
"Jonczyk, Jennine",6602506792,12,"Environmental Science
Computer Science
Social Sciences
Engineering
Earth and Planetary Sciences
Mathematics
Medicine
Physics and Astronomy
Energy
Agricultural and Biological Sciences
",,
"Jonathan Rae, I.",57219794066,1,"Physics and Astronomy
Earth and Planetary Sciences
",,
"Johnston, Lorraine",36785661100,18,"Social Sciences
Business, Management and Accounting
Economics, Econometrics and Finance
Environmental Science
",0000-0002-3328-9651,
"Johnston, David A.",57213447814,16,"Engineering
Physics and Astronomy
Materials Science
Energy
Environmental Science
Social Sciences
Earth and Planetary Sciences
",,
"Johnston, David A.",55725433300,3,"Engineering
Energy
Computer Science
",,
"Johnston, D. G.",56236677800,2,"Chemistry
",,
"Johnston, A.",15844132400,3,"Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Chemistry
Medicine
",,
"Johnson, Simon C.",41861744300,35,"Medicine
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
Neuroscience
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Health Professions
Veterinary
Agricultural and Biological Sciences
",0000-0002-1942-3674,
"Johnson, P.",57198691648,3,"Mathematics
Engineering
Computer Science
",,
"Johnson, Michael",57199172030,1,"Arts and Humanities
",,
"Johnson, Lynn",57208031501,2,"Economics, Econometrics and Finance
Business, Management and Accounting
Engineering
",,
"Johnson, Kelly",57054562800,2,"Social Sciences
Agricultural and Biological Sciences
Environmental Science
",,
"Johnson, Jamie A.",57190298433,6,"Earth and Planetary Sciences
Environmental Science
Agricultural and Biological Sciences
Multidisciplinary
Engineering
",0000-0002-4986-2387,
"Johnson, Elliott Aidan",57202548270,12,"Social Sciences
Medicine
Arts and Humanities
Psychology
Business, Management and Accounting
Economics, Econometrics and Finance
Multidisciplinary
Nursing
",0000-0002-0937-6894,
"Johnson, Derek",55701833300,9,"Social Sciences
Business, Management and Accounting
Environmental Science
Agricultural and Biological Sciences
Economics, Econometrics and Finance
",,
"Johnson, Derek",57220839528,1,"Multidisciplinary
",,
"Johnson, Angie",57224679053,2,"Computer Science
Mathematics
",,
"Johnson, Amy",57216121589,4,"Medicine
Nursing
Social Sciences
Health Professions
Psychology
",,
"Johns, Karen L.",57211623117,1,"Social Sciences
",,
"Johansen, Eric",15729048000,8,"Engineering
Business, Management and Accounting
Computer Science
",,
"Johansen, Eric",57521445400,1,"Engineering
Business, Management and Accounting
Economics, Econometrics and Finance
",,
"Johansen, D. Eric",55666204600,3,"Engineering
Business, Management and Accounting
Computer Science
",,
"Joan, M. Day",57018282900,1,"Social Sciences
Computer Science
",,
"Jin, Nanlin",22937731400,35,"Computer Science
Engineering
Mathematics
Environmental Science
Decision Sciences
Social Sciences
Earth and Planetary Sciences
Physics and Astronomy
Energy
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Materials Science
Multidisciplinary
Chemistry
",,
"Jin, Jiayi",57210802535,4,"Earth and Planetary Sciences
Computer Science
Energy
Environmental Science
Social Sciences
",0000-0002-8009-4814,
"Jiazhen, Yap",56178577700,3,"Energy
Engineering
Business, Management and Accounting
",,
"Jiang, Yunhong",14029895300,37,"Materials Science
Engineering
Chemical Engineering
Physics and Astronomy
Agricultural and Biological Sciences
Chemistry
Medicine
Biochemistry, Genetics and Molecular Biology
Environmental Science
Mathematics
Multidisciplinary
Energy
",0000-0003-3292-8164,
"Jiang, Yunhong",58261510500,1,"Physics and Astronomy
Engineering
Materials Science
",,
"Jiang, Yunhong",57890921400,1,"Agricultural and Biological Sciences
",,
"Jiang, Yunhong",57727285600,1,"Chemistry
Agricultural and Biological Sciences
",,
"Jiang, Yuanyuan",56173721500,3,"Computer Science
Engineering
Social Sciences
",,
"Jiang, Yang",57199495885,3,"Computer Science
Engineering
",,
"Jiang, Jing",57189332238,57,"Engineering
Computer Science
Energy
Mathematics
Materials Science
Environmental Science
Social Sciences
Decision Sciences
Physics and Astronomy
",0000-0002-2646-8635,
"Jeyamohan, Neera",57191615407,6,"Computer Science
Decision Sciences
Mathematics
Social Sciences
",,
"Jersby, Maureen Anne",57208835905,2,"Mathematics
Medicine
Social Sciences
Nursing
",,
"Jeong, Seong-yeop",57212646965,6,"Physics and Astronomy
Earth and Planetary Sciences
",,
"Jeong, Seong-yeop",57195994540,2,"Physics and Astronomy
Engineering
Earth and Planetary Sciences
",,
"Jenson, Adam",55243309800,2,"Social Sciences
Arts and Humanities
",,
"Jensen, Emily L.",58082230900,1,"Medicine
Neuroscience
",,
"Jenkinson, Sarah Elizabeth",57189517800,8,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Nursing
Chemistry
",,
"Jenkinson, D.",7103165128,2,"Engineering
",,
"Jenkins, Zoë",57017344800,3,"Arts and Humanities
Social Sciences
",,
"Jenkins, Katy",23481513700,23,"Social Sciences
Earth and Planetary Sciences
Arts and Humanities
Psychology
Business, Management and Accounting
Environmental Science
",0000-0002-9174-3648,
"Jenkins, Adrian",25723322400,126,"Earth and Planetary Sciences
Environmental Science
Physics and Astronomy
Engineering
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Chemistry
Mathematics
Computer Science
Social Sciences
Chemical Engineering
Agricultural and Biological Sciences
",,
"Jenkins, Adrian",57418544000,6,"Earth and Planetary Sciences
Physics and Astronomy
Environmental Science
Biochemistry, Genetics and Molecular Biology
Engineering
Mathematics
Chemistry
Medicine
",,
"J̈emmer, Patrick",6602672877,17,"Mathematics
Physics and Astronomy
Chemistry
Engineering
Decision Sciences
Biochemistry, Genetics and Molecular Biology
Computer Science
Materials Science
",,
"Jeffries, Mike",7005126672,44,"Environmental Science
Agricultural and Biological Sciences
Social Sciences
Arts and Humanities
Earth and Planetary Sciences
Engineering
Biochemistry, Genetics and Molecular Biology
",,
"Jeffrey, Scott",57211574048,1,"Medicine
Health Professions
",,
"Jeffrey, Natasha L.S.",36128523100,30,"Physics and Astronomy
Earth and Planetary Sciences
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Chemistry
",0000-0001-6583-1989,
"Jefferson, R. L.",7006667490,4,"Engineering
",,
"Jefferies, Emma",57216339702,1,"Social Sciences
Arts and Humanities
",,
"Jayasankar, T.",57205104030,6,"Earth and Planetary Sciences
Environmental Science
Engineering
",,
"Jarvis, Michael John",36809513200,6,"Arts and Humanities
Social Sciences
",,
"Jankowski, Mark",50361297700,4,"Medicine
Nursing
Pharmacology, Toxicology and Pharmaceutics
Psychology
",,
"Janko, Eleni",57225204327,1,"Social Sciences
Arts and Humanities
",,
"Jamison, Chris",57076222800,1,"Engineering
",,
"Jamil, Muhammad Ahmad",57191863831,37,"Energy
Engineering
Chemical Engineering
Environmental Science
Physics and Astronomy
Materials Science
Chemistry
Mathematics
Social Sciences
Computer Science
Business, Management and Accounting
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
",0000-0001-9543-3404,
"Jamieson, Ian",57216829592,1,"Social Sciences
Arts and Humanities
",,
"Jamieson, David",57209217073,9,"Business, Management and Accounting
Social Sciences
Computer Science
Mathematics
",,
"James, Peter",36808159100,5,"Social Sciences
",,
"James, Peter",57220986925,1,"Social Sciences
",,
"James, Paul",58045007900,1,"Materials Science
Chemistry
",,
"James, Paul",57700496400,1,"Chemistry
Chemical Engineering
",,
"James, Emily R.",57256616400,7,"Medicine
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Social Sciences
Environmental Science
Health Professions
",,
"James, Emily",57214361914,4,"Biochemistry, Genetics and Molecular Biology
Medicine
",,
"James, Arthur L.",7402663993,38,"Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Chemistry
Medicine
Environmental Science
Agricultural and Biological Sciences
Chemical Engineering
",,
"James, Angela",57199364098,1,"Agricultural and Biological Sciences
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Environmental Science
",,
"James, Alana M.",57209278515,2,"Arts and Humanities
Social Sciences
Computer Science
",,
"James, A. L.",57212414131,5,"Immunology and Microbiology
Medicine
",,
"Jamali, Armin",57205123653,5,"Materials Science
Engineering
Physics and Astronomy
Earth and Planetary Sciences
Energy
Environmental Science
",,
"Jamal, Arshad",17434697300,13,"Computer Science
Social Sciences
Engineering
Environmental Science
Mathematics
",,
"Jahankhani, Hamid",55970576100,165,"Computer Science
Social Sciences
Engineering
Environmental Science
Business, Management and Accounting
Mathematics
Decision Sciences
Medicine
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Physics and Astronomy
",,
"Jackson, Susan P.",8944464700,8,"Medicine
Nursing
Social Sciences
",,
"Jackson, Robert W.",56224699800,2,"Chemistry
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Materials Science
",,
"Jackson, Rachel",56379446700,2,"Psychology
",,
"Jackson, Philippa A.",25226914800,33,"Medicine
Nursing
Agricultural and Biological Sciences
Neuroscience
Psychology
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Engineering
Health Professions
",,
"Jackson, Paul",57215894596,1,"Social Sciences
",,
"Jackson, Maureen",55456027800,10,"Social Sciences
Arts and Humanities
Computer Science
",,
"Jackson, Leonie B.",37028615800,8,"Social Sciences
Arts and Humanities
Engineering
Environmental Science
",0000-0001-7102-2088,
"Jackson, Andrew R.W.",57198786113,6,"Chemistry
Materials Science
Biochemistry, Genetics and Molecular Biology
",,
"Jackson, Adam",57195321536,22,"Social Sciences
",,
"Jackson, Adam",57289850500,2,"Social Sciences
",,
"Jabeen, Khadija",57367097200,3,"Environmental Science
Chemistry
Pharmacology, Toxicology and Pharmaceutics
",,
"Jaat, Fathia G.",55920994300,2,"Medicine
Neuroscience
",,
"J Mann, Paul",57219564900,1,"Earth and Planetary Sciences
",,
"J, Gray",57971380100,1,"Biochemistry, Genetics and Molecular Biology
Medicine
",,
"Iyanna, Shilpa",56671305700,14,"Business, Management and Accounting
Social Sciences
Energy
Economics, Econometrics and Finance
Environmental Science
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Medicine
",,
"Issac, Biju",57223430741,1,"Engineering
Computer Science
",,
"Issac, B.",16021747000,85,"Computer Science
Engineering
Business, Management and Accounting
Decision Sciences
Mathematics
Social Sciences
Energy
Materials Science
Economics, Econometrics and Finance
Medicine
Physics and Astronomy
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
",0000-0002-1109-8715,
"Irwin, Mary",57160688300,2,"Social Sciences
Arts and Humanities
",,
"Irving, Adele",57187888400,6,"Social Sciences
Nursing
Medicine
Arts and Humanities
Environmental Science
",,
